-4.074705069647335165e+01
-4.148865404154965120e+01
-3.914599515419326536e+01
-4.182714273926613657e+01
-3.892100499574181782e+01
-3.901622263366090237e+01
-3.738451247558651858e+01
-4.265401690322819661e+01
-3.795976929644951525e+01
-4.176165015196916386e+01
-3.566336422036154374e+01
-3.575307713966545009e+01
-3.644838649857288004e+01
-3.734606210338342436e+01
-3.380132068592583749e+01
-4.017722730149067445e+01
-3.668887937184685200e+01
-4.461977089647294292e+01
-4.170262211016748211e+01
-3.865611553999590200e+01
-3.745845254840980942e+01
-4.046077873215057252e+01
-3.990830122286162407e+01
-4.254026427021629786e+01
-3.773956428754620163e+01
-3.009326289501652951e+01
-4.171842794979521329e+01
-3.852699500871790406e+01
-3.594444360939265692e+01
-3.709472467256709649e+01
-3.474754213458047758e+01
-3.648255363598874368e+01
-3.140556049393938309e+01
-3.760658954868276993e+01
-3.822943649368907160e+01
-3.494174575443032893e+01
-3.736149800831728385e+01
-3.823659624695083181e+01
-3.902922664515205042e+01
-4.225055068338271269e+01
-4.297605250066430926e+01
-3.825874407638772112e+01
-4.334469894296073278e+01
-3.996027825705201053e+01
-3.683454430431514481e+01
-3.488244607069908909e+01
-4.275995025312265341e+01
-4.320020329971272588e+01
-3.710122922729585326e+01
-3.721014113572826432e+01
-3.587489660826056337e+01
-4.123549781174031637e+01
-4.062266412113790182e+01
-4.099783583122114550e+01
-3.845507049239811437e+01
-4.056308135704639284e+01
-3.914157026990770305e+01
-3.762741888578756289e+01
-3.717786135387255086e+01
-3.902395847448031674e+01
-3.638616253216812879e+01
-4.284681650475405235e+01
-2.935944857941790787e+01
-3.802725237616139964e+01
-3.756718957315441543e+01
-3.324596441412088410e+01
-4.004464359980935484e+01
-3.825628925431144012e+01
