-5,3
-5,3
-5,3
-5,3
-5,2.58974359
-5,2.051282051
-4.962686567,1.41025641
-4.701492537,0.923076923
-4.141791045,0.538461538
-3.507462687,0.153846154
-2.947761194,-0.282051282
-2.5,-0.820512821
-1.828358209,-1.230769231
-1.082089552,-1.58974359
-0.149253731,-1.846153846
0.858208955,-2.051282051
1.97761194,-2.205128205
3.134328358,-2.307692308
4.365671642,-2.384615385
